"FilePath","PreprocessedCode"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/IntentListener.java","westnordost streetcomplete android content intent intent listener intent intent intent"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/oauth/OAuthModule.java","westnordost streetcomplete oauth android content share preferences dagger module dagger provide oauth signpost auth consumer oauth signpost auth provider oauth signpost basic auth consumer oauth signpost basic auth provider module auth module string base oauth url http www openstreetmap org oauth string consumer key atw wgmnrk bah alo string consumer secret mztt bpo provide auth prefs auth prefs share preferences pref auth prefs pref auth module auth consumer provide auth provider auth provider auth provider base oauth url request token base oauth url access token base oauth url authorize provide auth consumer auth consumer auth consumer consumer key consumer secret"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/oauth/OsmOAuthDialogFragment.java","westnordost streetcomplete oauth android content context android content dialog android content intent android content share preferences android net uri android bundle android provider browser android support annotation non null android support annotation nullable android support annotation thread android support app dialog fragment android util log android view layout inflater android view view android view view group android view window android widget toast java util array java util list javax inject inject javax inject provider westnordost osmapi osm connection westnordost osmapi user permission westnordost osmapi user permissions dao westnordost osmapi user user dao westnordost osmapi user user detail westnordost streetcomplete injector westnordost streetcomplete pref westnordost streetcomplete westnordost streetcomplete datum osm module westnordost streetcomplete util inline async task oauth signpost auth consumer oauth signpost auth provider osm auth dialog fragment extend dialog fragment string tag osm auth dialog fragment load and save from bundle string consumer consumer state state list string required permission array list permission read preference and user detail permission modify map permission write note string callback scheme streetcomplete callback host oauth callback url callback scheme callback host inject share preferences pref inject auth prefs auth inject osm connection global osm connection singleton inject provider auth consumer consumer provider inject auth provider provider must use own connection here and not the normal singleton because the auth process not finish the authorize consumer not apply the global singleton yet osm connection osm connection auth consumer consumer listener listener listener auth authorized string verifier state state state initial retrieve request token authenticate browser authenticate from browser retrieve access token post authorization cancelled override create nullable bundle state create state injector instance get application component inject state null consumer auth consumer state get serializable consumer state state value state get string state consumer consumer provider get state state initial osm connection osm module osm connection consumer override view create view layout inflater inflater view group container bundle save instance state view view inflater inflate layout dialog oauth container get dialog get window request feature window feature title view override attach context context attach context get activity listener listener listener get activity override resume resume authentication override cancel dialog dialog cancel dialog toast make text get activity string oauth cancel toast length show authorization fail override save instance state non null bundle out state out state put serializable consumer consumer out state put string state state string save instance state out state intent intent intent uri uri intent get datum uri null uri get scheme equal callback scheme uri get host equal callback host verifier uri get query parameter oauth verifier state state authenticate from browser verifier null authentication state state initial state state retrieve request token retrieve request token task execute state state authenticate from browser state state retrieve access token retrieve access token task execute thread authorization error exception toast make text get activity string oauth communication error toast length show log tag error during authorization authorization fail thread authorization success state state post authorization post authorization task execute thread authorization fail state state cancelled share preferences editor editor pref edit editor remove pref osm user editor apply apply auth consumer null dismiss apply auth consumer auth consumer auth save consumer update its oauth consumer will provide the consumer all dao out there use connection global osm connection singleton set auth auth load consumer retrieve request token task extend inline async task string override protect string background exception provider retrieve request token consumer callback url override success string authorize url get activity null state state cancelled intent intent intent intent action view uri parse authorize url intent put extra browser extra application get activity get name intent set flag intent flag activity history intent flag activity single top start activity intent state state authenticate browser override error exception get activity null authorization error retrieve access token task extend inline async task override protect background exception provider retrieve access token consumer verifier list string permission permissions dao osm connection get permission contain all required permission override success authorize get activity null state state cancelled authorize authorization success toast make text get activity string oauth fail permission toast length show authorization fail override error exception get activity null authorization error post authorization task extend inline async task override protect background exception user detail user detail user dao osm connection get mine share preferences editor editor pref edit editor put pref osm user user detail editor put string pref osm user name user detail display name editor apply null override success result get activity null state state cancelled string username pref get string pref osm user name null string summary string format get resources get string string pref title authorize username summary username toast make text get activity summary toast length show apply auth consumer consumer listener null listener auth authorized dismiss override error exception get activity null authorization error"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/oauth/OAuthPrefs.java","westnordost streetcomplete oauth android content share preferences javax inject inject javax inject provider westnordost streetcomplete pref oauth signpost auth consumer manage save and load auth consumer persistently auth prefs share preferences pref provider auth consumer auth consumer provider inject auth prefs share preferences pref provider auth consumer auth consumer provider pref pref auth consumer provider auth consumer provider auth consumer load consumer auth consumer result auth consumer provider get string access token pref get string pref oauth access token null string access token secret pref get string pref oauth access token secret null result set token with secret access token access token secret result save consumer auth consumer consumer share preferences editor editor pref edit consumer null editor put string pref oauth access token consumer get token editor put string pref oauth access token secret consumer get token secret editor remove pref oauth access token editor remove pref oauth access token secret editor apply authorize pref get string pref oauth access token secret null null"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/DefaultTextWatcher.java","westnordost streetcomplete util android text editable android text text watcher text watcher implement text watcher override before text change sequence start count after override text change sequence start before count override after text change editable"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/StreamUtils.java","westnordost streetcomplete util java array output stream java exception java input stream java output stream java output stream writer java writer stream utils string read string input stream exception array output stream result array output stream buffer length length read buffer result write buffer length result string utf null close write stream string string output stream exception writer writer null writer output stream writer utf writer write string writer null writer close"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/InlineAsyncTask.java","westnordost streetcomplete util android async task simplify async task that take parameter and notify its listener its result failure via listener the only way pass parameter task use within another inline async task extend async task implement async task listener exception error protect background exception success result error exception error override protect background param background exception error cancel null override protect post execute result success result override protect cancelled error error"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/LutimImageUploader.java","westnordost streetcomplete util android util log org json json exception org json json object java file java exception java util array list java util list lutim image uploader implement image uploader string base url integer delete after day delete first view string tag lutim image uploader lutim image uploader string base url base url base url override list string upload list string image path array list string image links array list string path image path file file file path file exist multipart utility multipart multipart utility base url utf multipart add form field format json delete after day null multipart add form field delete day string value delete after day delete first view null multipart add form field first view delete first view multipart add file part file file string response multipart finish json object json response json object response json response get success json object msg json response get json object msg string url image msg get string string link image base url url image image links add link image error here should neither crash the app nor make the whole note upload fail but should not silently ignore middle ground include error message note comment and log console exception image links add error upload fail log tag unable upload the file json exception image links add error upload fail log tag lutim seem have bogus response image links integer get delete after day delete after day set delete after day integer delete after day delete after day delete after day get delete first view delete first view set delete first view delete first view delete first view delete first view"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/JTSConst.java","westnordost streetcomplete util com vividsolution geom coordinate com vividsolution geom envelope com vividsolution geom geometry com vividsolution geom geometry factory com vividsolution geom line string com vividsolution geom linear ring com vividsolution geom point com vividsolution geom polygon com vividsolution geom precision model java util array list java util hash map java util iterator java util list java util map westnordost osmapi map datum bound box westnordost osmapi map datum lat lon westnordost osmapi map datum osm lat lon westnordost streetcomplete datum osm element geometry jts wgs geometry factory factory geometry factory precision model wgs geometry geometry element geometry polygon null element geometry polygon get polygons order orientation polygons outer inner polyline null line strings polyline point center geometry polygons list list lat lon outer list list lat lon inner map linear ring array list linear ring shell with hole shell with hole outer inner polygon poly polygon shell with hole size map entry linear ring array list linear ring shell with hole shell with hole entry set linear ring shell shell with hole get key array list linear ring hole list shell with hole get value linear ring hole null hole list null hole hole list array linear ring hole list size poly factory create polygon shell hole poly length poly factory create multi polygon poly geometry line strings list list lat lon polyline line string line strings line string polyline size list lat lon polyline polyline line strings factory create line string coordinate polyline line strings length line strings factory create multi line string line strings map linear ring array list linear ring shell with hole list list lat lon outer polygon list list lat lon inner polygon outer list inner map linear ring array list linear ring shell with hole hash map list lat lon outer outer polygon linear ring shell factory create linear ring coordinate outer geometry outer geom factory create polygon shell shell with hole put shell null iterator list lat lon inner polygons iterator have next list lat lon inner next linear ring hole factory create linear ring coordinate inner geometry hole geom factory create polygon hole outer geom contain hole geom shell with hole get shell null shell with hole put shell array list shell with hole get shell add hole remove shell with hole coordinate coordinate list lat lon lat lon coordinate result coordinate lat lon size lat lon lat lon lat lon result coordinate lat lon result coordinate coordinate lat lon lat lon coordinate lat lon get longitude lat lon get latitude linear ring linear ring bound box bbox list lat lon corner array list corner add bbox get min corner add osm lat lon bbox get min latitude bbox get max longitude corner add bbox get max corner add osm lat lon bbox get max latitude bbox get min longitude corner add bbox get min factory create linear ring coordinate corner point point lat lon lat lon factory create point coordinate lat lon lat lon lat lon point osm lat lon get get lat lon lat lon coordinate osm lat lon bound box bound box envelope bound bound box bound get min bound get min bound get max bound get max"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/AsyncTaskListener.java","westnordost streetcomplete util listener the result failure async operation async task listener success result error exception"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/SerializedSavedState.java","westnordost streetcomplete util android parcel android parcelable android support annotation non null android view view javax inject inject westnordost streetcomplete application component westnordost streetcomplete injector save state make easy serialized saved state extend view base saved state inject serializer serializer object datum parcel source serialized saved state parcelable state non null object datum state inject datum datum source null serialized saved state non null parcel source source inject source source datum null inject application component component injector instance get application component the component null when testing component null component inject object get android not necessarily write the datum parcel but may reuse the datum create save instance state also restore source null and datum define datum null datum serializer object source create array override write parcel parcel dest flag write parcel dest flag dest write array serializer datum creator serialized saved state creator creator serialized saved state override serialized saved state create from parcel parcel source serialized saved state source override serialized saved state array size serialized saved state size"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/KryoSerializer.java","westnordost streetcomplete util com esotericsoftware kryo kryo com esotericsoftware kryo input com esotericsoftware kryo output org objenesis strategy std instantiator strategy java util array list java util date java util hash map javax inject singleton westnordost streetcomplete datum osm change string map change westnordost streetcomplete datum osm change string map entry add westnordost streetcomplete datum osm change string map entry delete westnordost streetcomplete datum osm change string map entry modify westnordost streetcomplete quest open hour adapter open month row westnordost streetcomplete quest open hour adapter open weekday row westnordost streetcomplete quest open hour model circular section westnordost osmapi map datum element westnordost osmapi map datum osm lat lon westnordost osmapi map datum osm relation member westnordost osmapi note note comment westnordost osmapi user user westnordost streetcomplete quest open hour model time range westnordost streetcomplete quest open hour model weekday westnordost streetcomplete quest localized name localized name westnordost streetcomplete quest postbox collection time weekdays times singleton kryo serializer implement serializer never change the order list always append the bottom delete insert placeholder object there register hash map array list osm lat lon element type osm relation member string map change string map entry add string map entry delete string map entry modify note comment note comment action date user circular section time range weekday open month row open weekday row localized name weekdays times thread local kryo kryo thread local kryo override protect kryo initial value kryo kryo kryo kryo doc say that that register serialize more space efficiently not necessary that all that serialize register here but better kryo set registration required kryo set instantiator strategy kryo instantiator strategy std instantiator strategy reg register kryo register reg kryo override object object output output output kryo get write object output object output close output override object type input input input result kryo get read object input type input close result"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/SlippyMapMath.java","westnordost streetcomplete util android graphic point android graphic rect java util array list java util list westnordost osmapi map datum bound box westnordost osmapi map datum lat lon westnordost osmapi map datum osm lat lon take from http wikus openstreetmap org wiki slippy map tilename java slippy map math rect enclose tile bound box bbox zoom not the next tile point min enclose tile bbox get min zoom point max enclose tile osm lat lon bbox get max latitude not the next tile bbox get max longitude not the next tile zoom rect min max max min point enclose tile lat lon zoom radian lat math radians get latitude tile zoom xtile math floor get longitude tile ytile math floor math log math tan radian lat math cos radian lat math tile xtile math max math min xtile tile ytile math max math min ytile tile point xtile ytile bound box bound box enclosing tiles bound box bbox zoom bound box enclose tile bbox zoom zoom bound box bound box point tile zoom bound box tile lat tile zoom tile lon tile zoom tile lat tile zoom tile lon tile zoom bound box bound box rect tile zoom bound box tile lat tile bottom zoom tile lon tile left zoom tile lat tile top zoom tile lon tile right zoom list point tile list rect tile size tile height tile width list point tile list array list size tile top tile bottom tile left tile right tile list add point tile list minimum rect that enclose all the give tile rect min rect list point tile tile empty null integer bottom null top null left null right null point tile bottom null bottom bottom top null top top left null left left right null right right rect left top right bottom tile lon math pow tile lat math math math pow math degree math atan math sinh"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/ImageUploader.java","westnordost streetcomplete util java util list image uploader upload image the give file system path path and the the upload image param image path local file system path the image upload upload image null failure list string upload list string image path"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/SphericalEarthMath.java","westnordost streetcomplete util java util array list java util list westnordost osmapi map datum bound box westnordost osmapi map datum lat lon westnordost osmapi map datum osm lat lon java lang math calculate stuff assume spherical earth the earth not spherical but good approximation and totally sufficient use here spherical earth math meter see http wikipedia org wiki earth radius mean radius earth radius calculate bound box that contain the give circle other word square centered the give position and with side length radius param center the circle param radius meter the bound box that contain the area bound box enclose bounding box lat lon center radius distance sqrt radius lat lon min translate center distance lat lon max translate center distance bound box min max calculate bound box that contain the give position bound box enclose bounding box list lat lon position min lat null min lon null max lat null max lon null lat lon position lat get latitude lon get longitude min lat null lat min lat min lat lat min lon null lon min lon min lon lon max lat null lat max lat max lat lat max lon null lon max lon max lon lon bound box min lat min lon max lat max lon position the give distance and angle from the original position lat lon translate lat lon distance angle math radians get latitude math radians get longitude math radians angle distance earth radius sin cos cos sin cos cos cos sin sin cos sin sin sqrt sqr sqr atan atan create translate math degree math degree area enclose the give bbox enclosed area bound box bbox lat lon min bbox get min lat lon max bbox get max lat lon min lat max lon osm lat lon min get latitude max get longitude lat lon max lat min lon osm lat lon max get latitude min get longitude distance min min lat max lon distance min max lat min lon lat lon create translate lat lon lon lon lon lon cross pole north pole lat lat lat cross pole south pole lat lat lat cross pole cross pole lon lon lon osm lat lon lat lon distance between two point meter distance lat lon pos lat lon pos earth radius distance math radians pos get latitude math radians pos get longitude math radians pos get latitude math radians pos get longitude distance cover the give polyline distance list lat lon position length position size lat lon position get lat lon position get length distance length the center line the give polyline list lat lon center line list lat lon position half distance distance position position size lat lon pos position get lat lon pos position get half distance distance pos pos half distance list lat lon result array list result add pos result add pos result null whether any point line most the give distance away from any other point line within distance distance list lat lon line list lat lon line lat lon line point line lat lon line point line spherical earth math distance line point line point distance initial bear from one point the other you take globe and draw line straight the north pole from pos and second one that connect pos and pos the angle between those two line bear lat lon pos lat lon pos bear math degree bear math radians pos get latitude math radians pos get longitude math radians pos get latitude math radians pos get longitude bear bear bear bear bear initial bear from one point the other you take globe and draw line straight the north pole from pos and second one that connect pos and pos and straight after the angle between those two line bear lat lon pos lat lon pos bear math degree bear math radians pos get latitude math radians pos get longitude math radians pos get latitude math radians pos get longitude bear bear bear http wikipedia org wiki great circle navigation cite note distance sqrt sqr cos sin sqr cos sin sin cos cos sin sin cos cos cos atan see http wikipedia org wiki great circle navigation course and distance bear math atan sin cos tan sin cos bear math atan sin cos tan sin cos sqr math pow"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/Serializer.java","westnordost streetcomplete util serializer object object object type"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/util/MultipartUtility.java","westnordost streetcomplete util java buffer reader java file java file input stream java exception java input stream java input stream reader java output stream java output stream writer java print writer java net http url connection java net url java net url connection westnordost streetcomplete application constant multipart utility string boundary string line feed http url connection http connection string charset output stream output stream print writer writer multipart utility string request url string charset exception charset charset boundary system current time millis url url url request url http connection http url connection url open connection http connection set request method post http connection set use caches http connection set output http connection set input http connection set request property content type multipart form datum boundary boundary http connection set request property user agent application constant user agent output stream http connection get output stream writer print writer output stream writer output stream charset add form field string name string value writer append boundary append line feed writer append content disposition form datum name name append line feed writer append content type text plain charset charset append line feed writer append line feed writer append value append line feed writer flush add file part string field name file upload file exception string file name upload file get name writer append boundary append line feed writer append content disposition form datum name field name filename file name append line feed writer append content type url connection guess content type from name file name append line feed writer append content transfer encoding binary append line feed writer append line feed writer flush buffer read file input stream input stream file input stream upload file read input stream read buffer output stream write buffer read output stream flush writer append line feed writer flush string finish exception string builder response string builder writer append line feed flush writer append boundary append line feed writer close status http connection get response code status http url connection http input stream http connection get input stream buffer reader reader buffer reader input stream reader utf string line line reader read line null response append line http connection disconnect exception server non status status response string"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/location/LocationState.java","westnordost streetcomplete location location state deny user decline give app access location allow user allow app access location but location disabled enable location service turn but location request active search request location update and wait first fix update receive location update enable ordinal enable ordinal"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/location/LocationRequestFragment.java","westnordost streetcomplete location android manifest android content broadcast receiver android content context android content intent android content manager android bundle android provider setting android support annotation non null android support annotation nullable android support app fragment android support content local broadcast manager android support app alert dialog westnordost streetcomplete westnordost streetcomplete view dialog alert dialog builder manage the process ensure that the app can access the user location two step li ask permission li ask location turn fragment report back the activity attach via location request listener the process start via link start request location request fragment extend fragment string action finish westnordost location request fragment finish state state location permission request location turn request location state state progress broadcast receiver location provider changed receiver location request fragment state null start location request process when already start will not start again start request progress progress state null next step next step state null state location state deny request location permissions state location state allow request location settings state location state enable finish finish progress intent intent intent action finish intent put extra state state name local broadcast manager get instance get context send broadcast intent override request permissions result request code non null string permission non null grant result must someone request code location permission request permission length permission equal manifest permission access fine location grant result manager permission grant request location permissions retry then alert dialog builder get context set message string location permission warning set positive button string retry dialog which request location permissions set negative button android string cancel dialog which deniedlocation permission set cancel listener dialog deniedlocation permission show override activity result request code result code intent datum must someone request code location turn request ignore the result code because always get activity result cancel instead check the condition fulfil now request location settings deniedlocation permission state location state deny finish request location permissions location util have location permission get context state location state allow next step request permission string manifest permission access fine location location permission request request location settings location util location get context state location state enable next step alert dialog dlg alert dialog builder get context set message string turn location request set positive button android string yes dialog which dialog dismiss intent view intent intent setting action location source setting start activity result view intent location turn request set negative button android string dialog which cancel turn location dialog set cancel listener dialog cancel turn location dialog create the user may turn location the pull down overlay without actually into setting dialog register location provider change dlg dlg show cancel turn location dialog unregister location provider change finish register location provider change alert dialog dlg location provider changed receiver broadcast receiver override receive context context intent intent dlg dismiss unregister location provider change request location settings get activity register receiver location provider changed receiver location util create location availability intent filter unregister location provider change location provider changed receiver null get activity unregister receiver location provider changed receiver location provider changed receiver null override stop stop unregister location provider change location state get state state null state location state deny override save instance state bundle out state save instance state out state state null out state put string location state state name out state put progress progress override activity create nullable bundle save instance state activity create save instance state save instance state null string state name save instance state get string location state state name null state location state value state name progress save instance state get progress"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/location/SingleLocationRequest.java","westnordost streetcomplete location android content context android location location android handler android looper com mapzen android lose api location listener com mapzen android lose api location request com mapzen android lose api location services com mapzen android lose api lost api client request one location update single location request implement location listener lost api client connection callback lost api client lose api client priority callback listener callback location location location single location request context context lose api client lost api client builder context add connection callback build param priority use one the location request priority constant start request priority callback listener priority priority listener listener lose api client connect lose api client connect stop request handler handler looper get main looper post lose api client connect location services fuse location api remove location updates lose api client single location request lose api client disconnect override connect security exception location request location request create set priority priority location services fuse location api request location updates lose api client override location changed location location listener location location stop request override connection suspend"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/location/LocationStateButton.java","westnordost streetcomplete location android content context android content color state list android content type array android graphic drawable animatable android parcel android parcelable android util attribute set java util array westnordost streetcomplete image button which show the current location state location state button extend android support widget app compat image button must define the same order the location state but minus the first state attr state allow attr state enable attr state search attr state update must also define the same order location state but minus the first styleable styleable location state button state allow styleable location state button state enable styleable location state button state search styleable location state button state update styleable location state button compass mode location state state compass mode color state list tint location state button context context context null location state button context context attribute set attr context attr location state button context context attribute set attr def style context attr def style type array context obtain styled attributes attr styleable location state button state determine state from tint get color state list styleable location state button tint compass mode get styleable location state button compass mode recycle location state determine state from type array location state value length get styleable location state value location state deny override protect drawable state change drawable state change autostart get drawable get current animatable animatable animatable animatable get drawable get current animatable run animatable start tint null tint stateful set color filter tint get color state get drawable state set state location state state state state state state refresh drawable state location state get state state null location state deny state compass mode compass mode set compass mode compass mode compass mode compass mode refresh drawable state override create drawable state extra space additional length state length drawable state create drawable state extra space additional length arr get state ordinal additional array array copy array copy state arr additional length compass mode additional array state length attr compass mode merge drawable states drawable state additional array drawable state override parcelable save instance state parcelable state save instance state save state save state state state get state activate activate override restore instance state parcelable save state save state restore instance state get state state state compass mode compass mode set activate activate request layout save state extend base saved state location state state compass mode activate save state parcelable state state save state parcel state location state value read string activate read compass mode read override write parcel parcel out flag write parcel out flag out write string state name out write activate out write compass mode parcelable creator save state creator parcelable creator save state save state create from parcel parcel save state save state array size save state size"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/location/LocationUtil.java","westnordost streetcomplete location android manifest android content context android content intent filter android content manager android build android provider setting android support content context compat android text text utils android location location manager provider change action location util location context context have location permission context string location provider location api location mode setting secure get context get content resolver setting secure location mode location mode setting secure location mode off location provider setting secure get string context get content resolver setting secure location provider allow text utils empty location provider setting set not found exception print stack trace have location permission context context context compat check self permission context manifest permission access fine location manager permission grant intent filter create location availability intent filter string action location util location api mode change provider change action intent filter action because location manager mode change not define before kit kat string mode change android location mode change location api build version sdk build version code kitkat"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/FragmentContainerActivity.java","westnordost streetcomplete android content intent android bundle android support annotation nullable android support app fragment android support app fragment transaction android support app app compat activity android support widget toolbar android view menu item fragment container activity extend app compat activity string extra fragment westnordost streetcomplete fragment override protect create bundle save instance state create save instance state set content view layout activity fragment container toolbar toolbar find view toolbar set support action bar toolbar get support action bar set display show home enable get support action bar set display home enable override protect post create nullable bundle save instance state post create save instance state save instance state null string fragment get intent get string extra extra fragment fragment null name fragment fragment fragment instance set argument get intent get extras set current fragment exception runtime exception set current fragment fragment fragment set current fragment fragment set current fragment fragment fragment add back stack fragment transaction get support fragment manager begin transaction set custom animations anim enter from right anim exit left anim enter from leave anim exit right replace fragment container fragment add back stack add back stack null commit fragment get current fragment get support fragment manager find fragment fragment container override back press get support fragment manager get back stack entry count get support fragment manager pop back stack back press override option item selected menu item item item get item android home back press option item selected item override protect intent intent intent intent intent fragment get current fragment intent listener intent listener intent intent"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/ApplicationConstants.java","westnordost streetcomplete java util calendar java util date java util gregorian calendar application constant string name street complete user agent name build config version name questtype tag key name quest type date birth street complete first google play version date date birth gregorian calendar calendar february get time max downloadable area sqkm min downloadable area sqkm min downloadable radius meter quest tile zoom note min zoom best before duration quest quest will not download again any tile before the time expire refresh quest after one week string lutim instance http framapic org must have trail integer lutim delete after day half year attach photo quality attach photo maxwidth wxga"
